,Teamname,Tournament,Username,PlayerName
1441,Madison Radicals,AUDL 2016,Garner,
1442,Madison Radicals,AUDL 2014,Graffy,Peter Graffy
1443,Madison Radicals,AUDL 2016,Graffy,Peter Graffy
1444,Madison Radicals,AUDL 2017,Graffy,Peter Graffy
1445,Madison Radicals,AUDL 2018,Graffy,Peter Graffy
1446,Madison Radicals,AUDL 2018,Grandon,Colin Grandon
1447,Madison Radicals,AUDL 2014,Hart,Brian Hart
1448,Madison Radicals,AUDL 2016,Hart,Brian Hart
1449,Madison Radicals,AUDL 2017,Hart,Brian Hart
1450,Madison Radicals,AUDL 2015,J Froude,Jay Froude
1451,Madison Radicals,AUDL 2015,J Sculli,Jadon Scullion
1452,Madison Radicals,AUDL 2015,J Spiro,Jacob Spiro
1453,Madison Radicals,AUDL 2014,Jadon S,Jadon Scullion
1454,Madison Radicals,AUDL 2014,Jdub,Joshua Wilson
1455,Madison Radicals,AUDL 2016,Jdub,Joshua Wilson
1456,Madison Radicals,AUDL 2017,Jdub,Joshua Wilson
1457,Madison Radicals,AUDL 2018,Jdub,Joshua Wilson
1458,Madison Radicals,AUDL 2017,Johnson,Avery Johnson
1459,Madison Radicals,AUDL 2018,Johnson,Avery Johnson
1460,Madison Radicals,AUDL 2014,Joshua W,Joshua Wilson
1461,Madison Radicals,AUDL 2015,K Alex,
1462,Madison Radicals,AUDL 2015,K Brown,Kevin Brown
1463,Madison Radicals,AUDL 2016,K Brown,Kevin Brown
1464,Madison Radicals,AUDL 2017,K Brown,Kevin Brown
1465,Madison Radicals,AUDL 2018,K Brown,Kevin Brown
1466,Madison Radicals,AUDL 2015,K Garner,
1467,Madison Radicals,AUDL 2014,KBrown,Kevin Brown
1468,Madison Radicals,AUDL 2014,KPS,Kevin Pettit-Scantling
1469,Madison Radicals,AUDL 2015,KPS,Kevin Pettit-Scantling
1470,Madison Radicals,AUDL 2017,KPS,Kevin Pettit-Scantling
1471,Madison Radicals,AUDL 2018,KPS,Kevin Pettit-Scantling
1472,Madison Radicals,AUDL 2018,Kan,Sef van Kan
1473,Madison Radicals,AUDL 2014,Keith G,
1474,Madison Radicals,AUDL 2017,Kelly,Jack Kelly
1475,Madison Radicals,AUDL 2018,Kelly,Jack Kelly
1476,Madison Radicals,AUDL 2014,Kelsen A,
1477,Madison Radicals,AUDL 2014,Keren,Benjy Keren
1478,Madison Radicals,AUDL 2016,Keren,Benjy Keren
1479,Madison Radicals,AUDL 2017,Keren,Benjy Keren
1480,Madison Radicals,AUDL 2018,Keren,Benjy Keren
1481,Madison Radicals,AUDL 2014,Kevin B,Kevin Brown
1482,Madison Radicals,AUDL 2014,Kevin PS,Kevin Pettit-Scantling
1483,Madison Radicals,AUDL 2017,Knoche,Sterling Knoche
1484,Madison Radicals,AUDL 2018,Knoche,Sterling Knoche
1485,Madison Radicals,AUDL 2016,Kps,Kevin Pettit-Scantling
1486,Madison Radicals,AUDL 2017,Luo,Victor Luo
1487,Madison Radicals,AUDL 2018,Luo,Victor Luo
1488,Madison Radicals,AUDL 2015,M Swain,
1489,Madison Radicals,AUDL 2015,M Weber,Matt Weber
1490,Madison Radicals,AUDL 2017,Marty,Chase Marty
1491,Madison Radicals,AUDL 2018,Marty,Chase Marty
1492,Madison Radicals,AUDL 2017,Maska,
1493,Madison Radicals,AUDL 2017,Mason,Marquis Mason
1494,Madison Radicals,AUDL 2018,Mason,Marquis Mason
1495,Madison Radicals,AUDL 2014,Matt W,Matt Weber
1496,Madison Radicals,AUDL 2018,Mawby,Elliot Mawby
1497,Madison Radicals,AUDL 2014,Mesh,Andrew Meshnick
1498,Madison Radicals,AUDL 2016,Meshnick,Andrew Meshnick
1499,Madison Radicals,AUDL 2017,Meshnick,Andrew Meshnick
1500,Madison Radicals,AUDL 2018,Meshnick,Andrew Meshnick
1501,Madison Radicals,AUDL 2014,Meyer,Seth Meyer
1502,Madison Radicals,AUDL 2016,Meyer,Seth Meyer
1503,Madison Radicals,AUDL 2017,Meyer,Seth Meyer
1504,Madison Radicals,AUDL 2018,Meyer,Seth Meyer
1505,Madison Radicals,AUDL 2014,Mike S,Michael Swain
1506,Madison Radicals,AUDL 2015,N Thib,Nate Thibedeau
1507,Madison Radicals,AUDL 2015,N Volk,
1508,Madison Radicals,AUDL 2014,Nate T,Nate Thibedeau
1509,Madison Radicals,AUDL 2014,Nate V,
1510,Madison Radicals,AUDL 2014,Nelson,Ben Nelson
1511,Madison Radicals,AUDL 2016,Nelson,Ben Nelson
1512,Madison Radicals,AUDL 2017,Nelson,Ben Nelson
1513,Madison Radicals,AUDL 2018,Nelson,Ben Nelson
1514,Madison Radicals,AUDL 2015,P Graffy,Peter Graffy
1515,Madison Radicals,AUDL 2015,P Shriwi,Pat Shriwise
1516,Madison Radicals,AUDL 2014,Pat S,Pat Shriwise
1517,Madison Radicals,AUDL 2014,Peter G,Peter Graffy
1518,Madison Radicals,AUDL 2018,Poole,Glenn Poole
1519,Madison Radicals,AUDL 2016,Pruess,Logan Pruess
1520,Madison Radicals,AUDL 2017,Pruess,Logan Pruess
1521,Madison Radicals,AUDL 2018,Pruess,Logan Pruess
1522,Madison Radicals,AUDL 2018,RWiseman,Robyn Wiseman
1523,Madison Radicals,AUDL 2014,Reif,
1524,Madison Radicals,AUDL 2018,Repper,Anson Reppermund
1525,Madison Radicals,AUDL 2014,Richgels,Scott Richgels
1526,Madison Radicals,AUDL 2016,Richgels,Scott Richgels
1527,Madison Radicals,AUDL 2017,Richgels,Scott Richgels
1528,Madison Radicals,AUDL 2018,Richgels,Scott Richgels
1529,Madison Radicals,AUDL 2015,S Meyer,Seth Meyer
1530,Madison Radicals,AUDL 2015,S Rich,Scott Richgels
1531,Madison Radicals,AUDL 2014,Schleich,
1532,Madison Radicals,AUDL 2014,Scott R,Scott Richgels
1533,Madison Radicals,AUDL 2014,Scullion,Jadon Scullion
1534,Madison Radicals,AUDL 2016,Scullion,Jadon Scullion
1535,Madison Radicals,AUDL 2017,Scullion,Jadon Scullion
1536,Madison Radicals,AUDL 2014,Seth M,Seth Meyer
1537,Madison Radicals,AUDL 2014,Shriwise,Pat Shriwise
1538,Madison Radicals,AUDL 2016,Shriwise,Pat Shriwise
1539,Madison Radicals,AUDL 2017,Shriwise,Pat Shriwise
1540,Madison Radicals,AUDL 2018,Shriwise,Pat Shriwise
1541,Madison Radicals,AUDL 2017,Spiro,Jacob Spiro
1542,Madison Radicals,AUDL 2018,Spyro,Jacob Spiro
1543,Madison Radicals,AUDL 2014,Swain,Michael Swain
1544,Madison Radicals,AUDL 2016,Swain,Michael Swain
1545,Madison Radicals,AUDL 2017,Swain,Michael Swain
1546,Madison Radicals,AUDL 2015,T Debyl,Tim Debyl
1547,Madison Radicals,AUDL 2016,Thib,Nate Thibedeau
1548,Madison Radicals,AUDL 2017,Thib,Nate Thibedeau
1549,Madison Radicals,AUDL 2014,Thibedea,Nate Thibedeau
1550,Madison Radicals,AUDL 2014,Thomas C,Thomas Coolidge
1551,Madison Radicals,AUDL 2014,Tim D,Tim Debyl
1552,Madison Radicals,AUDL 2014,Tom A,Tom Annen
1553,Madison Radicals,AUDL 2016,Tucker,Ryan Tucker
1554,Madison Radicals,AUDL 2017,Tucker,Ryan Tucker
1555,Madison Radicals,AUDL 2018,Tucker,Ryan Tucker
1556,Madison Radicals,AUDL 2014,Volkman,
1557,Madison Radicals,AUDL 2016,Volkman,
1558,Madison Radicals,AUDL 2017,Warner,Dane Warner
1559,Madison Radicals,AUDL 2014,Weber,Matt Weber
1560,Madison Radicals,AUDL 2016,Weber,Matt Weber
1561,Madison Radicals,AUDL 2017,Weber,Matt Weber
1562,Madison Radicals,AUDL 2018,Weber,Matt Weber
1563,Madison Radicals,AUDL 2016,Weigand,Kyle Weigand
1564,Madison Radicals,AUDL 2018,Weigand,Kyle Weigand
1565,Madison Radicals,AUDL 2014,Whitehea,
1566,Madison Radicals,AUDL 2016,Wilen,Chris Wilen
1567,Madison Radicals,AUDL 2017,Wilen,Chris Wilen
1568,Madison Radicals,AUDL 2018,Wilen,Chris Wilen
1569,Madison Radicals,AUDL 2014,Wiseman,Dave Wiseman
1570,Madison Radicals,AUDL 2016,Wiseman,Dave Wiseman
1571,Madison Radicals,AUDL 2017,Wiseman,Dave Wiseman
1572,Minnesota Wind Chill,AUDL 2016,A Lien,Alex Lien
1573,Minnesota Wind Chill,AUDL 2015,A-K Ian,
1574,Minnesota Wind Chill,AUDL 2015,Abramo L,
1575,Minnesota Wind Chill,AUDL 2018,Anders C,Connor Anderson
1576,Minnesota Wind Chill,AUDL 2015,Arenso G,
1577,Minnesota Wind Chill,AUDL 2014,Baker,
1578,Minnesota Wind Chill,AUDL 2017,Berry C,Colin Berry
1579,Minnesota Wind Chill,AUDL 2018,Berry C,Colin Berry
1580,Minnesota Wind Chill,AUDL 2014,Bhakta,
1581,Minnesota Wind Chill,AUDL 2015,Bolton J,
1582,Minnesota Wind Chill,AUDL 2017,Bowen P,
1583,Minnesota Wind Chill,AUDL 2017,Bumste S,Sam Bumsted
1584,Minnesota Wind Chill,AUDL 2018,Bumste S,Sam Bumsted
1585,Minnesota Wind Chill,AUDL 2017,Burkha M,Matt Burkhardt
1586,Minnesota Wind Chill,AUDL 2018,Burkha M,Matt Burkhardt
1587,Minnesota Wind Chill,AUDL 2016,Bvon,
1588,Minnesota Wind Chill,AUDL 2016,C Jensen,
1589,Minnesota Wind Chill,AUDL 2015,Caball L,
1590,Minnesota Wind Chill,AUDL 2014,Carr,
1591,Minnesota Wind Chill,AUDL 2015,Carr P,
1592,Minnesota Wind Chill,AUDL 2015,Cashma P,
1593,Minnesota Wind Chill,AUDL 2016,Charlie,
1594,Minnesota Wind Chill,AUDL 2016,Collom,Danny Collom
1595,Minnesota Wind Chill,AUDL 2015,Collom D,Danny Collom
1596,Minnesota Wind Chill,AUDL 2017,Collom D,Danny Collom
1597,Minnesota Wind Chill,AUDL 2017,Cousi G,Greg Cousins
1598,Minnesota Wind Chill,AUDL 2018,Cousin G,Greg Cousins
1599,Minnesota Wind Chill,AUDL 2016,Cousins,Greg Cousins
1600,Minnesota Wind Chill,AUDL 2014,Crotchy,
1601,Minnesota Wind Chill,AUDL 2014,Crumb,
1602,Minnesota Wind Chill,AUDL 2017,DeCler D,Dylan DeClerck
1603,Minnesota Wind Chill,AUDL 2018,DeCler D,Dylan DeClerck
1604,Minnesota Wind Chill,AUDL 2016,DeClerck,Dylan DeClerck
1605,Minnesota Wind Chill,AUDL 2017,Deneco C,Caleb Denecour
1606,Minnesota Wind Chill,AUDL 2015,Dresch J,Jay Drescher
1607,Minnesota Wind Chill,AUDL 2017,Dresch J,Jay Drescher
1608,Minnesota Wind Chill,AUDL 2014,Drescher,Jay Drescher
1609,Minnesota Wind Chill,AUDL 2016,Drescher,Jay Drescher
1610,Minnesota Wind Chill,AUDL 2018,Duhn,
1611,Minnesota Wind Chill,AUDL 2014,Dustin R,
1612,Minnesota Wind Chill,AUDL 2016,Dustin R,
1613,Minnesota Wind Chill,AUDL 2018,Echols T,Thomas Echols
1614,Minnesota Wind Chill,AUDL 2014,Eric J.,
1615,Minnesota Wind Chill,AUDL 2016,Ethan R,
1616,Minnesota Wind Chill,AUDL 2017,Feldma B,Ben Feldman
1617,Minnesota Wind Chill,AUDL 2018,Feldma B,Ben Feldman
1618,Minnesota Wind Chill,AUDL 2014,Feldman,Ben Feldman
1619,Minnesota Wind Chill,AUDL 2016,Fraser,
1620,Minnesota Wind Chill,AUDL 2014,Gaynor,
1621,Minnesota Wind Chill,AUDL 2014,Gill,
1622,Minnesota Wind Chill,AUDL 2016,Graham B,
1623,Minnesota Wind Chill,AUDL 2015,Groess J,
1624,Minnesota Wind Chill,AUDL 2015,Groven T,Tristan Grovender
1625,Minnesota Wind Chill,AUDL 2017,Groven T,Tristan Grovender
1626,Minnesota Wind Chill,AUDL 2018,Groven T,Tristan Grovender
1627,Minnesota Wind Chill,AUDL 2014,Hanke,
1628,Minnesota Wind Chill,AUDL 2015,Hanke N,
1629,Minnesota Wind Chill,AUDL 2018,Hawkin B,Beau Hawkinson
1630,Minnesota Wind Chill,AUDL 2015,Heid N,
1631,Minnesota Wind Chill,AUDL 2014,Hron,
1632,Minnesota Wind Chill,AUDL 2015,Hunt D,
1633,Minnesota Wind Chill,AUDL 2016,J Lien,
1634,Minnesota Wind Chill,AUDL 2014,Jagt,Ben Jagt
1635,Minnesota Wind Chill,AUDL 2016,Jagt,Ben Jagt
1636,Minnesota Wind Chill,AUDL 2015,Jagt B,Ben Jagt
1637,Minnesota Wind Chill,AUDL 2014,Jensen,
1638,Minnesota Wind Chill,AUDL 2015,Jensen C,
1639,Minnesota Wind Chill,AUDL 2016,Jimmy K,Jimmy Kittlesen
1640,Minnesota Wind Chill,AUDL 2017,Johnso E,"Eric ""EJ"" Johnson"
1641,Minnesota Wind Chill,AUDL 2018,Johnso E,"Eric ""EJ"" Johnson"
1642,Minnesota Wind Chill,AUDL 2018,Johnso K,Kristian Johnson
1643,Minnesota Wind Chill,AUDL 2015,Johnso R,
1644,Minnesota Wind Chill,AUDL 2015,Jordan M,Michael Jordan
1645,Minnesota Wind Chill,AUDL 2017,Jordan M,Michael Jordan
1646,Minnesota Wind Chill,AUDL 2018,Jordan M,Michael Jordan
1647,Minnesota Wind Chill,AUDL 2018,Jurek C,Cole Jurek
1648,Minnesota Wind Chill,AUDL 2018,Kautz J,Josh Kautz
1649,Minnesota Wind Chill,AUDL 2015,Kittle J,Jimmy Kittlesen
1650,Minnesota Wind Chill,AUDL 2017,Kittle J,Jimmy Kittlesen
1651,Minnesota Wind Chill,AUDL 2018,Kittle J,Jimmy Kittlesen
1652,Minnesota Wind Chill,AUDL 2014,Klane,Josh Klane
1653,Minnesota Wind Chill,AUDL 2017,Klane J,Josh Klane
1654,Minnesota Wind Chill,AUDL 2018,Klane J,Josh Klane
1655,Minnesota Wind Chill,AUDL 2016,Kline,
1656,Minnesota Wind Chill,AUDL 2018,Ladas N,Nick Ladas
1657,Minnesota Wind Chill,AUDL 2016,Latham,Tyler Latham
1658,Minnesota Wind Chill,AUDL 2017,Latham T,Tyler Latham
1659,Minnesota Wind Chill,AUDL 2016,Lee,Austin Lee
1660,Minnesota Wind Chill,AUDL 2015,Lee A,Austin Lee
1661,Minnesota Wind Chill,AUDL 2017,Lee A,Austin Lee
1662,Minnesota Wind Chill,AUDL 2018,Leonar I,Isaac Leonard
1663,Minnesota Wind Chill,AUDL 2014,Lien,
1664,Minnesota Wind Chill,AUDL 2015,Lien A,Austin Lien
1665,Minnesota Wind Chill,AUDL 2017,Lien A,Austin Lien
1666,Minnesota Wind Chill,AUDL 2015,Lien J,
1667,Minnesota Wind Chill,AUDL 2017,Lien J,
1668,Minnesota Wind Chill,AUDL 2014,Lo Weiss,
1669,Minnesota Wind Chill,AUDL 2017,Loko J,
1670,Minnesota Wind Chill,AUDL 2016,Lou A,
1671,Minnesota Wind Chill,AUDL 2016,Luis C,
1672,Minnesota Wind Chill,AUDL 2016,M Jordan,Michael Jordan
1673,Minnesota Wind Chill,AUDL 2014,Matis,Brandon Matis
1674,Minnesota Wind Chill,AUDL 2016,Matis,Brandon Matis
1675,Minnesota Wind Chill,AUDL 2015,Matis B,Brandon Matis
1676,Minnesota Wind Chill,AUDL 2017,Matis B,Brandon Matis
1677,Minnesota Wind Chill,AUDL 2018,Matis B,Brandon Matis
1678,Minnesota Wind Chill,AUDL 2016,Matt B,
1679,Minnesota Wind Chill,AUDL 2018,McCart M,
1680,Minnesota Wind Chill,AUDL 2017,McCutc C,Charlie McCutcheon
1681,Minnesota Wind Chill,AUDL 2018,McCutc C,Charlie McCutcheon
1682,Minnesota Wind Chill,AUDL 2018,Mekler W,Wyatt Mekler
1683,Minnesota Wind Chill,AUDL 2015,Merie Z,
1684,Minnesota Wind Chill,AUDL 2016,Merwin,
1685,Minnesota Wind Chill,AUDL 2014,Miesen,
1686,Minnesota Wind Chill,AUDL 2014,Miller,
1687,Minnesota Wind Chill,AUDL 2016,Morton,
1688,Minnesota Wind Chill,AUDL 2016,N Heid,
1689,Minnesota Wind Chill,AUDL 2016,Newlin,
1690,Minnesota Wind Chill,AUDL 2015,Newlin S,
1691,Minnesota Wind Chill,AUDL 2014,Niles,
1692,Minnesota Wind Chill,AUDL 2015,Niles P,
1693,Minnesota Wind Chill,AUDL 2017,Osgar R,Ryan Osgar
1694,Minnesota Wind Chill,AUDL 2018,Osgar R,Ryan Osgar
1695,Minnesota Wind Chill,AUDL 2018,Pangbu G,Grayson Pangburn
1696,Minnesota Wind Chill,AUDL 2017,Pangburn,Grayson Pangburn
1697,Minnesota Wind Chill,AUDL 2015,Peters M,
1698,Minnesota Wind Chill,AUDL 2014,Petersen,
1699,Minnesota Wind Chill,AUDL 2014,Pisansky,
1700,Minnesota Wind Chill,AUDL 2014,Pokey,
1701,Minnesota Wind Chill,AUDL 2015,Polett T,Tony Poletto
1702,Minnesota Wind Chill,AUDL 2017,Polett T,Tony Poletto
1703,Minnesota Wind Chill,AUDL 2018,Polett T,Tony Poletto
1704,Minnesota Wind Chill,AUDL 2016,Raasch,
1705,Minnesota Wind Chill,AUDL 2015,Rasmus E,Ethan Rasmussen
1706,Minnesota Wind Chill,AUDL 2017,Rasmus E,Ethan Rasmussen
1707,Minnesota Wind Chill,AUDL 2016,Reis,
1708,Minnesota Wind Chill,AUDL 2015,Reis S,
1709,Minnesota Wind Chill,AUDL 2014,Rob J.,
1710,Minnesota Wind Chill,AUDL 2015,Rooffe D,Dustin Rooffener
1711,Minnesota Wind Chill,AUDL 2017,Rooffe D,Dustin Rooffener
1712,Minnesota Wind Chill,AUDL 2015,Schmit P,
1713,Minnesota Wind Chill,AUDL 2015,Schoen B,Brian Schoenrock
1714,Minnesota Wind Chill,AUDL 2017,Schoen B,Brian Schoenrock
1715,Minnesota Wind Chill,AUDL 2017,Schuwe C,Charlie Schuweiler
1716,Minnesota Wind Chill,AUDL 2014,Seiler,
1717,Minnesota Wind Chill,AUDL 2014,Shane H.,
1718,Minnesota Wind Chill,AUDL 2015,Shirle D,David Shirley
1719,Minnesota Wind Chill,AUDL 2017,Shirle D,David Shirley
1720,Minnesota Wind Chill,AUDL 2014,Shirley,David Shirley
1721,Minnesota Wind Chill,AUDL 2016,Shirley,David Shirley
1722,Minnesota Wind Chill,AUDL 2015,Shramk L,Liam Shramko
1723,Minnesota Wind Chill,AUDL 2017,Shramk L,Liam Shramko
1724,Minnesota Wind Chill,AUDL 2016,Shramko,Liam Shramko
1725,Minnesota Wind Chill,AUDL 2014,Shwa,
1726,Minnesota Wind Chill,AUDL 2018,Simone J,Joe Simonelli
1727,Minnesota Wind Chill,AUDL 2017,Simone N,Nicholas Simonelli
1728,Minnesota Wind Chill,AUDL 2014,Simonell,
1729,Minnesota Wind Chill,AUDL 2014,Staron,
1730,Minnesota Wind Chill,AUDL 2014,Strings,Brian Schoenrock
1731,Minnesota Wind Chill,AUDL 2016,Strings,Brian Schoenrock
1732,Minnesota Wind Chill,AUDL 2015,Sulliv B,Brett Sullivan
1733,Minnesota Wind Chill,AUDL 2017,Sulliv B,Brett Sullivan
1734,Minnesota Wind Chill,AUDL 2016,Sullivan,Brett Sullivan
1735,Minnesota Wind Chill,AUDL 2016,T Grund,
1736,Minnesota Wind Chill,AUDL 2016,T Meyer,
1737,Minnesota Wind Chill,AUDL 2018,Taylor J,Jordan Taylor
1738,Minnesota Wind Chill,AUDL 2018,Taylor T,Jordan Taylor
1739,Minnesota Wind Chill,AUDL 2014,Timmy,
1740,Minnesota Wind Chill,AUDL 2016,Tristan,
1741,Minnesota Wind Chill,AUDL 2018,Trotte E,Elliot Trotter
1742,Minnesota Wind Chill,AUDL 2017,Tschid J,Jason Tschida
1743,Minnesota Wind Chill,AUDL 2018,Tschid J,Jason Tschida
1744,Minnesota Wind Chill,AUDL 2016,Tschida,Jason Tschida
1745,Minnesota Wind Chill,AUDL 2015,VanKan J,
1746,Minnesota Wind Chill,AUDL 2018,Vogt,
1747,Minnesota Wind Chill,AUDL 2018,Vohnou B,Bryan Vohnoutka
1748,Minnesota Wind Chill,AUDL 2017,Vohnto B,Bryan Vohnoutka
1749,Minnesota Wind Chill,AUDL 2018,Wallin C,Cole Wallin
1750,Minnesota Wind Chill,AUDL 2018,Weinbe C,Charles Weinberg
1751,Minnesota Wind Chill,AUDL 2017,Weiss L,Logan Weiss
1752,Minnesota Wind Chill,AUDL 2014,Wenzel,
1753,Minnesota Wind Chill,AUDL 2016,Wolle,
1754,Minnesota Wind Chill,AUDL 2015,Wolle C,
1755,Minnesota Wind Chill,AUDL 2017,Wolle C,
1756,Minnesota Wind Chill,AUDL 2018,Wood C,C Wood
1757,Minnesota Wind Chill,AUDL 2016,Z. Merie,
1758,Montreal Royal,AUDL 2016,A Genest,
1759,Montreal Royal,AUDL 2018,Andre,Andre Arsenault
1760,Montreal Royal,AUDL 2016,Andrթ A,Andre Arsenault
1761,Montreal Royal,AUDL 2014,AntoineG,
1762,Montreal Royal,AUDL 2015,AntoineG,
1763,Montreal Royal,AUDL 2015,AntoineL,
1764,Montreal Royal,AUDL 2017,Arsenaul,
1765,Montreal Royal,AUDL 2015,Arsene A,
1766,Montreal Royal,AUDL 2015,Aubut,
1767,Montreal Royal,AUDL 2015,Aubut C,
1768,Montreal Royal,AUDL 2017,Auger M,Malik Auger-Semmar
1769,Montreal Royal,AUDL 2017,AugerSem,Malik Auger-Semmar
1770,Montreal Royal,AUDL 2016,Ayotte,
1771,Montreal Royal,AUDL 2015,Bago,
1772,Montreal Royal,AUDL 2016,Bariteau,
1773,Montreal Royal,AUDL 2018,Big Mike,Mike Voelpel
1774,Montreal Royal,AUDL 2018,Bisson,Bisson
1775,Montreal Royal,AUDL 2017,Bonnaud,Quentin Bonnaud
1776,Montreal Royal,AUDL 2017,Bonneau,Steve Bonneau
1777,Montreal Royal,AUDL 2016,Breton,Francis Breton
1778,Montreal Royal,AUDL 2018,Breton,Francis Breton
1779,Montreal Royal,AUDL 2017,Breton F,Francis Breton
1780,Montreal Royal,AUDL 2016,Brochu,
1781,Montreal Royal,AUDL 2014,BrunoD,
1782,Montreal Royal,AUDL 2018,Burden,Cam Burden
1783,Montreal Royal,AUDL 2016,Cabot,Yoland Cabot
1784,Montreal Royal,AUDL 2018,Cabot,Yoland Cabot
1785,Montreal Royal,AUDL 2018,Ceballos,Estթban Ceballos
1786,Montreal Royal,AUDL 2015,Ced A. B,
1787,Montreal Royal,AUDL 2014,CedricA,
1788,Montreal Royal,AUDL 2018,Chaouch,Chaouch
1789,Montreal Royal,AUDL 2018,Charette,Simon Charette
1790,Montreal Royal,AUDL 2014,CharlesB,
1791,Montreal Royal,AUDL 2015,CharlesB,
1792,Montreal Royal,AUDL 2015,Chris M,
1793,Montreal Royal,AUDL 2014,ChrisM,
1794,Montreal Royal,AUDL 2014,ChuckC,
1795,Montreal Royal,AUDL 2017,Daigle F,F_lix-Antoine Daigle
1796,Montreal Royal,AUDL 2017,Danduran,Nathan Dandurand
1797,Montreal Royal,AUDL 2016,Dano,
1798,Montreal Royal,AUDL 2015,Eric S,
1799,Montreal Royal,AUDL 2014,EricD,
1800,Montreal Royal,AUDL 2014,EricS,
1801,Montreal Royal,AUDL 2014,EricSt,
1802,Montreal Royal,AUDL 2015,F-X H,
1803,Montreal Royal,AUDL 2018,Faber,Faber
1804,Montreal Royal,AUDL 2015,Felix D,
1805,Montreal Royal,AUDL 2016,Felix D,
1806,Montreal Royal,AUDL 2014,FelixD,
1807,Montreal Royal,AUDL 2016,Ferraro,David Ferraro
1808,Montreal Royal,AUDL 2017,Ferraro,David Ferraro
1809,Montreal Royal,AUDL 2017,Foster C,
1810,Montreal Royal,AUDL 2014,FrancisV,
1811,Montreal Royal,AUDL 2015,Frank M,
1812,Montreal Royal,AUDL 2014,FrankV,
1813,Montreal Royal,AUDL 2015,Fred P,
1814,Montreal Royal,AUDL 2016,Fred P,
1815,Montreal Royal,AUDL 2014,FredB,
1816,Montreal Royal,AUDL 2014,Fx,
1817,Montreal Royal,AUDL 2014,FxH,
1818,Montreal Royal,AUDL 2015,Gab M,
1819,Montreal Royal,AUDL 2014,GabrielM,
1820,Montreal Royal,AUDL 2018,Gamache,Vincent Gamache
1821,Montreal Royal,AUDL 2018,Genest,Antoine Genest
1822,Montreal Royal,AUDL 2017,Genest A,Antoine Genest
1823,Montreal Royal,AUDL 2017,Genest J,
1824,Montreal Royal,AUDL 2016,Goderre,Miguel Goderre
1825,Montreal Royal,AUDL 2017,Goderre,Miguel Goderre
1826,Montreal Royal,AUDL 2018,Goderre,Miguel Goderre
1827,Montreal Royal,AUDL 2015,GregM,
1828,Montreal Royal,AUDL 2018,Groulx,Kevin Groulx
1829,Montreal Royal,AUDL 2017,Groulx K,Kevin Groulx
1830,Montreal Royal,AUDL 2015,Gus C,
1831,Montreal Royal,AUDL 2014,GustavoC,
1832,Montreal Royal,AUDL 2015,Hendriks,
1833,Montreal Royal,AUDL 2018,Hibbert,Morgan Hibbert
1834,Montreal Royal,AUDL 2016,Hotte,
1835,Montreal Royal,AUDL 2016,J Genest,
1836,Montreal Royal,AUDL 2015,J-L C,
1837,Montreal Royal,AUDL 2015,J-P R,
1838,Montreal Royal,AUDL 2016,JL Champ,
1839,Montreal Royal,AUDL 2018,Jean G,Kevin Groulx
1840,Montreal Royal,AUDL 2014,JeanPR,
1841,Montreal Royal,AUDL 2014,JeanlC,
1842,Montreal Royal,AUDL 2014,JeromeB,
1843,Montreal Royal,AUDL 2018,Joncas,Christophe Tremblay-Joncas
1844,Montreal Royal,AUDL 2016,K Groulx,
1845,Montreal Royal,AUDL 2017,Katz B,Ben Katz
1846,Montreal Royal,AUDL 2015,Kevin Gr,
1847,Montreal Royal,AUDL 2015,Kevin Gu,
1848,Montreal Royal,AUDL 2014,KevinG,
1849,Montreal Royal,AUDL 2018,Krump,Ben Krumpelman
1850,Montreal Royal,AUDL 2015,LP,
1851,Montreal Royal,AUDL 2016,Lauzon,
1852,Montreal Royal,AUDL 2018,Lemieux,Vincent Lemieux
1853,Montreal Royal,AUDL 2015,Lepagnol,
1854,Montreal Royal,AUDL 2016,Lepagnol,
1855,Montreal Royal,AUDL 2017,Limoges,Basile Limoges
1856,Montreal Royal,AUDL 2018,Malik,Malik Auger-Semmar
1857,Montreal Royal,AUDL 2016,Marceau,
1858,Montreal Royal,AUDL 2014,Mark Zim,
1859,Montreal Royal,AUDL 2014,MarkZ,
1860,Montreal Royal,AUDL 2017,Martinez,
1861,Montreal Royal,AUDL 2018,Massi,
1862,Montreal Royal,AUDL 2016,Mathieu,
1863,Montreal Royal,AUDL 2014,MathieuB,
1864,Montreal Royal,AUDL 2015,Max G,
1865,Montreal Royal,AUDL 2016,Max Guy,
1866,Montreal Royal,AUDL 2014,MaxG,
1867,Montreal Royal,AUDL 2014,MaximeG,
1868,Montreal Royal,AUDL 2017,Mbae Vog,Nasser Mbae Vogel
1869,Montreal Royal,AUDL 2017,McAlear,Thomas McAlear
1870,Montreal Royal,AUDL 2016,Monfette,Gabriel Monfette
1871,Montreal Royal,AUDL 2017,Monfette,Gabriel Monfette
1872,Montreal Royal,AUDL 2018,Monfette,Gabriel Monfette
1873,Montreal Royal,AUDL 2015,Moore,
1874,Montreal Royal,AUDL 2018,Nas,Nasser Mbae Vogel
1875,Montreal Royal,AUDL 2016,Nasser,
1876,Montreal Royal,AUDL 2015,Nathan D,
1877,Montreal Royal,AUDL 2016,Nemours,Raynald Nemours
1878,Montreal Royal,AUDL 2017,Nemours,Raynald Nemours
1879,Montreal Royal,AUDL 2015,Nic V,
1880,Montreal Royal,AUDL 2014,NicV,
