Unnamed: 0,Teamname,Tournament,Username,PlayerName,Suggestion1,Suggestion2,Suggestion3,MatchScore
2316,Ottawa Outlaws,AUDL 2017,Mike L,Mike Lee,Mike Lee,Pierre Lemerle,Kinley Gee,0.857142857
2317,Ottawa Outlaws,AUDL 2016,Nick B,Nick Boucher,Nick Boucher,Mike Lee,Russ Nicolls,0.666666667
2318,Ottawa Outlaws,AUDL 2017,Nick B,Nick Boucher,Nick Boucher,Mike Lee,Erik Hunter,0.666666667
2319,Ottawa Outlaws,AUDL 2018,Nick B,Nick Boucher,Nick Boucher,Mike Lee,Patrick Keenan,0.666666667
2320,Ottawa Outlaws,AUDL 2015,OuchterA,Andrew Ouchterlony,Andrew Ouchterlony,Nick Boucher,Dan Turcotte,0.538461538
2321,Ottawa Outlaws,AUDL 2017,Owen W,Owen Watt,Owen Watt,Matt O'Brien,Ken Alexander,0.8
2322,Ottawa Outlaws,AUDL 2016,P Mensah,Paul Mensah,Paul Mensah,Paul Renaud,Alec Arsenault,0.842105263
2323,Ottawa Outlaws,AUDL 2016,P Renaud,Paul Renaud,Paul Renaud,Alec Arsenault,Karl Loiseau,0.842105263
2324,Ottawa Outlaws,AUDL 2018,PatrickK,Patrick Keenan,Patrick Keenan,Tait Becke,Matt O'Brien,0.727272727
2325,Ottawa Outlaws,AUDL 2018,PatrickM,Patrick Mapp,Patrick Keenan,Tait Becke,Matt O'Brien,0.8
2326,Ottawa Outlaws,AUDL 2017,Paul M,Paul Mensah,Paul Mensah,Paul Renaud,Alec Arsenault,0.705882353
2327,Ottawa Outlaws,AUDL 2018,Paul M,Paul Mensah,Paul Mensah,Paul Renaud,Karl Loiseau,0.705882353
2328,Ottawa Outlaws,AUDL 2017,Paul R,Paul Renaud,Paul Renaud,Paul Mensah,Alec Arsenault,0.705882353
2329,Ottawa Outlaws,AUDL 2018,Paul R,Paul Renaud,Paul Renaud,Paul Mensah,Karl Loiseau,0.705882353
2330,Ottawa Outlaws,AUDL 2015,PhelanL,Luke Phelan,Luke Phelan,Kielan Way,Ken Alexander,0.666666667
2331,Ottawa Outlaws,AUDL 2017,Pierre L,Pierre Lemerle,Pierre Lemerle,Mike Lee,Jeremy Hill,0.727272727
2332,Ottawa Outlaws,AUDL 2015,ProulxP,Pete Proulx,Pete Proulx,Paul Renaud,,0.666666667
2333,Ottawa Outlaws,AUDL 2015,RenaudP,Paul Renaud,Paul Renaud,Ken Alexander,Alec Arsenault,0.666666667
2334,Ottawa Outlaws,AUDL 2015,RingB,Bryce Ring,Bryce Ring,,,0.533333333
2335,Ottawa Outlaws,AUDL 2016,Russ N,Russ Nicolls,Russ Nicolls,,,0.666666667
2336,Ottawa Outlaws,AUDL 2017,Russ N,Russ Nicolls,Russ Nicolls,,,0.666666667
2337,Ottawa Outlaws,AUDL 2018,Ryan W,Ryan Wallace,Ryan Wallace,Kyle Cantal,Aidan Hayter,0.666666667
2338,Ottawa Outlaws,AUDL 2015,SchmidtR,Rob Schmidt,Rob Schmidt,,,0.736842105
2339,Ottawa Outlaws,AUDL 2017,Scott,Scott Westwell,Scott Westwell,Luca Miglioretto,,0.526315789
2340,Ottawa Outlaws,AUDL 2018,Scott G,Scott Graham,Scott Graham,Matt O'Brien,,0.736842105
2341,Ottawa Outlaws,AUDL 2016,Scott W,Scott Westwell,Scott Westwell,Matthew Berg,Matt O'Brien,0.666666667
2342,Ottawa Outlaws,AUDL 2018,Tait B,Tait Becke,Tait Becke,Matt O'Brien,David Colic,0.75
2343,Ottawa Outlaws,AUDL 2015,TurcottD,Dan Turcotte,Dan Turcotte,Scott Westwell,,0.7
2344,Ottawa Outlaws,AUDL 2017,Tyler S,Tyler Sadler,Tyler Sadler,Kyle Cantal,Kinley Gee,0.736842105
2345,Ottawa Outlaws,AUDL 2018,Tyler S,Tyler Sadler,Tyler Sadler,Kyle Cantal,Kinley Gee,0.736842105
2346,Ottawa Outlaws,AUDL 2015,WayK,Kielan Way,Kielan Way,,,0.428571429
2347,Ottawa Outlaws,AUDL 2015,WestwelS,Scott Westwell,Scott Westwell,Pete Proulx,Matthew Hogel,0.636363636
2348,Philadelphia Phoenix,AUDL 2018,A. Miche,Allan Michel,Allan Michel,Nick Patel,Brice Dunn,0.7
2349,Philadelphia Phoenix,AUDL 2016,Aaron,Aaron Roberts,Aaron Roberts,Sam Morgan,Zachary Eskin,0.555555556
2350,Philadelphia Phoenix,AUDL 2017,Aaron,Aaron Roberts,Aaron Roberts,Ryan Brown,Charles Cannon,0.555555556
2351,Philadelphia Phoenix,AUDL 2015,Allan R,Rob Allan,Rob Allan,Tom Allen,Aaron Roberts,0.625
2352,Philadelphia Phoenix,AUDL 2015,Allen T,Tom Allen,Tom Allen,Rob Allan,Alex Lowy,0.625
2353,Philadelphia Phoenix,AUDL 2017,Andrew M,Andrew Manganelli,Andrew Manganelli,Greg Martin,Sean Mott,0.64
2354,Philadelphia Phoenix,AUDL 2014,Anthony B,Anthony Bushek,Anthony Bushek,Danny Bjorkman,Stephen Ng,0.782608696
2355,Philadelphia Phoenix,AUDL 2017,Arcata,Mike Arcata,Mike Arcata,Trey Katzenbach,Greg Martin,0.705882353
2356,Philadelphia Phoenix,AUDL 2018,Arcata,Mike Arcata,Mike Arcata,Trey Katzenbach,Nick Patel,0.705882353
2357,Philadelphia Phoenix,AUDL 2018,B. Dunn,Brice Dunn,Brice Dunn,Dustin Damiano,Ben Davies,0.705882353
2358,Philadelphia Phoenix,AUDL 2016,BWill,Brian Williams,Brian Williams,Ken Wells,Eric Nardelli,0.526315789
2359,Philadelphia Phoenix,AUDL 2018,Baer,David Baer,David Baer,Matt Esser,Ryan Weaver,0.571428571
2360,Philadelphia Phoenix,AUDL 2018,Becker,Dustin Becker,Dustin Becker,Miles Eckardt,Nick Patel,0.631578947
2361,Philadelphia Phoenix,AUDL 2014,Ben B,Ben Broser,Ben Broser,Brian T,Sean Mott,0.666666667
2362,Philadelphia Phoenix,AUDL 2016,Bertrand,Tom Bertrand,Tom Bertrand,Bryant Dean,Brian Magerr,0.8
2363,Philadelphia Phoenix,AUDL 2017,Bobby,Robert Roos,,,,0.25
2364,Philadelphia Phoenix,AUDL 2015,Bonell A,Austin Bonelli,Austin Bonelli,Jimmy O'Connell,Brian Williams,0.545454545
2365,Philadelphia Phoenix,AUDL 2015,Brando,Brandon Pastor,David Brandolph,Brian Magerr,Sean Mott,0.6
2366,Philadelphia Phoenix,AUDL 2014,Brett S,Brett Sawyer,Brett Sawyer,Brian T,Sean Mott,0.736842105
2367,Philadelphia Phoenix,AUDL 2014,Brian M,Brian Magerr,Brian T,Brian Magerr,Sean Mott,0.736842105
2368,Philadelphia Phoenix,AUDL 2014,Brian T,Brian T,Brian T,Brian Magerr,Jordan Wiley,1
2369,Philadelphia Phoenix,AUDL 2016,Broome,Steven Broome,Steven Broome,Aaron Roberts,Bryant Dean,0.631578947
2370,Philadelphia Phoenix,AUDL 2017,Brownlee,Marques Brownlee,Marques Brownlee,Ryan Brown,Brian Magerr,0.666666667
2371,Philadelphia Phoenix,AUDL 2015,Bushek A,Anthony Bushek,Anthony Bushek,Stephen Ng,,0.545454545
2372,Philadelphia Phoenix,AUDL 2018,Campy,Mike Campanella,Mike Campanella,Casey Vaughn,,0.4
2373,Philadelphia Phoenix,AUDL 2017,Cannon,Charles Cannon,Charles Cannon,Ryan Brown,Sean Mott,0.6
2374,Philadelphia Phoenix,AUDL 2016,Carter,Matt Carter,Matt Carter,Ryan Forster,Charles Harrity,0.705882353
2375,Philadelphia Phoenix,AUDL 2017,Casey,Casey Startzell,Casey Startzell,Matt Esser,Charles Patten,0.5
2376,Philadelphia Phoenix,AUDL 2014,Casey S,Casey Startzell,Casey Startzell,Chris Schulze,Sam Esser,0.636363636
2377,Philadelphia Phoenix,AUDL 2014,Chris S,Chris Schulze,Chris Schulze,Colin Smith,Brian T,0.7
2378,Philadelphia Phoenix,AUDL 2018,Ciccoron,Jordan Ciccarone,Nicholas DiGiorgio,Dmitry Suvorov,Ryan Brown,0.583333333
2379,Philadelphia Phoenix,AUDL 2017,Colin,Colin Kochenash,Colin Kochenash,William Hoehne,Charles Patten,0.5
2380,Philadelphia Phoenix,AUDL 2014,Colin S,Colin Smith,Colin Smith,Brian T,Chris Schulze,0.777777778
2381,Philadelphia Phoenix,AUDL 2018,Damiano,Dustin Damiano,Dustin Damiano,David Baer,David Wenzel,0.666666667
2382,Philadelphia Phoenix,AUDL 2014,Danny B,Danny Bjorkman,Danny Bjorkman,Anthony Bushek,Brian T,0.666666667
2383,Philadelphia Phoenix,AUDL 2014,Dave H,David Hampson,Dave Kelly,David Hampson,Frank Harris,0.526315789
2384,Philadelphia Phoenix,AUDL 2014,Dave K,Dave Kelly,Dave Kelly,David Hampson,Jeff Kiel,0.75
2385,Philadelphia Phoenix,AUDL 2018,Davies,Ben Davies,Ben Davies,David Baer,David Wenzel,0.75
2386,Philadelphia Phoenix,AUDL 2016,Dean,Bryant Dean,Bryant Dean,Sean Maxcy,Tom Bertrand,0.533333333
2387,Philadelphia Phoenix,AUDL 2018,Digorgio,Nicholas DiGiorgio,Nicholas DiGiorgio,Dmitry Suvorov,Igor Smola,0.538461538
2388,Philadelphia Phoenix,AUDL 2018,Dmitry S,Dmitry Suvorov,Dmitry Suvorov,Dylan Smith,Igor Smola,0.727272727
2389,Philadelphia Phoenix,AUDL 2014,Dustin S,Dustin Sullivan,Dustin Sullivan,Colin Smith,Brian T,0.695652174
2390,Philadelphia Phoenix,AUDL 2018,Dylan S,Dylan Smith,Dylan Smith,Ryan Brown,Ryan Weaver,0.777777778
2391,Philadelphia Phoenix,AUDL 2018,E. Nard,Eric Nardelli,Eric Nardelli,Miles Eckardt,James Pollard,0.6
2392,Philadelphia Phoenix,AUDL 2018,E. Peck,Ethan Peck,Ethan Peck,Dustin Becker,Miles Eckardt,0.705882353
2393,Philadelphia Phoenix,AUDL 2018,Eckardt,Miles Eckardt,Miles Eckardt,Eric Nardelli,Nick Patel,0.7
2394,Philadelphia Phoenix,AUDL 2016,Eli,Elijah Karoly,Eric Lu,Eric Nardelli,Elijah Karoly,0.375
2395,Philadelphia Phoenix,AUDL 2016,Eskin,Zachary Eskin,Zachary Eskin,Eric Lu,Dustin Sullivan,0.555555556
2396,Philadelphia Phoenix,AUDL 2015,Eskin Z,Zachary Eskin,Zachary Eskin,Eric Lu,Austin Bonelli,0.5
2397,Philadelphia Phoenix,AUDL 2017,Esser,Matt Esser,Matt Esser,Ryan Forster,Casey Startzell,0.666666667
2398,Philadelphia Phoenix,AUDL 2015,Esser S,Sam Esser,Sam Esser,Eric Lu,Casey Startzell,0.625
2399,Philadelphia Phoenix,AUDL 2014,Ethan P,Ethan Peck,Ethan Peck,Jonathan Palumbo,Stephen Ng,0.823529412
2400,Philadelphia Phoenix,AUDL 2016,Flamberg,Ryan Flamberg,Ryan Flamberg,Sam Morgan,Aaron Roberts,0.761904762
2401,Philadelphia Phoenix,AUDL 2015,Forste R,Ryan Forster,Ryan Forster,Ethan Fortin,Stephen Rosso,0.6
2402,Philadelphia Phoenix,AUDL 2016,Forster,Ryan Forster,Ryan Forster,Devin Foster,Matt Carter,0.736842105
2403,Philadelphia Phoenix,AUDL 2017,Forster,Ryan Forster,Ryan Forster,Charles Patten,Matt Esser,0.736842105
2404,Philadelphia Phoenix,AUDL 2018,Fortin,Ethan Fortin,Ethan Fortin,Greg Martin,Brice Dunn,0.666666667
2405,Philadelphia Phoenix,AUDL 2015,Fortin E,Ethan Fortin,Ethan Fortin,Ryan Forster,Brian Magerr,0.6
2406,Philadelphia Phoenix,AUDL 2016,Foster,Ryan Forster,Ryan Forster,Devin Foster,Matt Carter,0.666666667
2407,Philadelphia Phoenix,AUDL 2014,Frank H,Frank Harris,Frank Harris,Brian T,Jordan Wiley,0.736842105
2408,Philadelphia Phoenix,AUDL 2015,Franke G,Grant Franke,Grant Franke,Brian Magerr,Brian Williams,0.6
2409,Philadelphia Phoenix,AUDL 2016,Franky,Frank Harris,Frank Harris,Jordan Taylor,Sean Maxcy,0.555555556
2410,Philadelphia Phoenix,AUDL 2015,Goldbe A,Adam Goldberg,Adam Goldberg,Rob Allan,Tom Allen,0.571428571
2411,Philadelphia Phoenix,AUDL 2015,Hampso D,David Hampson,David Hampson,Sam Esser,Sam Morgan,0.571428571
2412,Philadelphia Phoenix,AUDL 2015,Harrit C,Charles Harrity,Charles Harrity,Eric Lu,Jared Seyler,0.52173913
2413,Philadelphia Phoenix,AUDL 2016,Harrity,Charles Harrity,Charles Harrity,Frank Harris,Aaron Roberts,0.636363636
2414,Philadelphia Phoenix,AUDL 2016,Havi,Andrew Haviland,Andrew Haviland,Frank Harris,Charles Harrity,0.421052632
2415,Philadelphia Phoenix,AUDL 2016,Henkel,John Henkel,John Henkel,Ken Wells,Kevin Venose,0.705882353
2416,Philadelphia Phoenix,AUDL 2017,Hoehne,William Hoehne,William Hoehne,Ken Wells,Stephen Ng,0.6
2417,Philadelphia Phoenix,AUDL 2015,Hollow J,Jonathan Holloway,Jonathan Holloway,Tom Allen,Rob Allan,0.48
2418,Philadelphia Phoenix,AUDL 2016,Holloway,Jonathan Holloway,Jonathan Holloway,Alex Lowy,,0.64
2419,Philadelphia Phoenix,AUDL 2017,Huels,Alan Huels,Alan Huels,Ken Wells,Oak Nelson,0.666666667
2420,Philadelphia Phoenix,AUDL 2018,Igor,Igor Smola,Igor Smola,,,0.571428571
2421,Philadelphia Phoenix,AUDL 2014,Jeff K,Jeff Kiel,Jeff Kiel,Dave Kelly,,0.8
2422,Philadelphia Phoenix,AUDL 2014,Jonathan P,Jonathan Palumbo,Jonathan Palumbo,Ethan Peck,Jordan Wiley,0.769230769
2423,Philadelphia Phoenix,AUDL 2014,Jordan W,Jordan Wiley,Jordan Wiley,Brian T,Sam Morgan,0.8
2424,Philadelphia Phoenix,AUDL 2016,KDub,,Kevin Liu,,,0.307692308
2425,Philadelphia Phoenix,AUDL 2016,Kadesch,Alex Kadesch,Alex Kadesch,Ken Wells,Sam Peezick,0.736842105
2426,Philadelphia Phoenix,AUDL 2018,Katzenba,Trey Katzenbach,Trey Katzenbach,Nick Patel,Matt Esser,0.695652174
2427,Philadelphia Phoenix,AUDL 2017,Kdubs,Ken Wells,,,,0.285714286
2428,Philadelphia Phoenix,AUDL 2014,Kenny W,Ken Wells,Ken Wells,Kyle Wolf,Danny Bjorkman,0.625
2429,Philadelphia Phoenix,AUDL 2016,KevO,,Kevin Liu,Kevin Venose,Paul Karavayev,0
2430,Philadelphia Phoenix,AUDL 2015,Kochen C,Colin Kochenash,Colin Kochenash,Stephen Ng,Johnny Sisto,0.52173913
2431,Philadelphia Phoenix,AUDL 2014,Kyle W,Kyle Wolf,Kyle Wolf,Ken Wells,Schuyler Redding,0.8
2432,Philadelphia Phoenix,AUDL 2018,Lamberty,Brandon  Lamberty,Brandon  Lamberty,James Pollard,Matt Esser,0.64
2433,Philadelphia Phoenix,AUDL 2015,Lambor E,Elliott Lamborn,Elliott Lamborn,Sam Esser,Sam Morgan,0.52173913
2434,Philadelphia Phoenix,AUDL 2016,Lowy,Alex Lowy,Alex Lowy,,,0.615384615
2435,Philadelphia Phoenix,AUDL 2015,Lowy A,Alex Lowy,Alex Lowy,Tom Allen,Rob Allan,0.533333333
2436,Philadelphia Phoenix,AUDL 2015,Lu E,Eric Lu,Eric Lu,Sam Esser,,0.363636364
2437,Philadelphia Phoenix,AUDL 2018,M. Esser,Matt Esser,Matt Esser,Miles Eckardt,David Baer,0.777777778
2438,Philadelphia Phoenix,AUDL 2017,Mac,Mac Rushing,Mac Rushing,Matt Esser,,0.428571429
2439,Philadelphia Phoenix,AUDL 2017,Magerr,Brian Magerr,Brian Magerr,Matt Esser,Marques Brownlee,0.666666667
2440,Philadelphia Phoenix,AUDL 2015,Magerr B,Brian Magerr,Brian Magerr,Sam Esser,Charles Harrity,0.6
2441,Philadelphia Phoenix,AUDL 2016,Magerrrr,Brian Magerr,Brian Magerr,Stephen Magerr,Matt Carter,0.6
2442,Philadelphia Phoenix,AUDL 2017,Martin,Greg Martin,Greg Martin,Mac Rushing,Charles Patten,0.705882353
2443,Philadelphia Phoenix,AUDL 2018,Martin,Greg Martin,Greg Martin,Ethan Fortin,Miles Eckardt,0.705882353
2444,Philadelphia Phoenix,AUDL 2018,Masino,Colin Masino,Colin Masino,Greg Martin,Sean Mott,0.666666667
2445,Philadelphia Phoenix,AUDL 2018,Mehta,Himalaya Mehta,Himalaya Mehta,Mike Arcata,Miles Eckardt,0.526315789
2446,Philadelphia Phoenix,AUDL 2016,Merch,,Matt Carter,Riggs Mohler,Brian Magerr,0
2447,Philadelphia Phoenix,AUDL 2015,Michel M,Matt Michelson,Matt Michelson,Nick Patel,Eric Lu,0.545454545
2448,Philadelphia Phoenix,AUDL 2014,Mike R,Mike Reeves,Mike Reeves,Stephen Rosso,Brian T,0.705882353
2449,Philadelphia Phoenix,AUDL 2015,Morgan S,Sam Morgan,Sam Morgan,Johnny Sisto,Grant Franke,0.666666667
2450,Philadelphia Phoenix,AUDL 2017,Mott,Sean Mott,Sean Mott,Scott Xu,Matt Esser,0.615384615
2451,Philadelphia Phoenix,AUDL 2015,Mott S,Sean Mott,Sean Mott,Matt Michelson,Elliott Lamborn,0.533333333
2452,Philadelphia Phoenix,AUDL 2018,N. Patel,Nick Patel,Nick Patel,Eric Nardelli,Brandon Pastor,0.777777778
2453,Philadelphia Phoenix,AUDL 2016,Nard,Eric Nardelli,Eric Nardelli,ZacSands ,,0.470588235
2454,Philadelphia Phoenix,AUDL 2017,Nard,Eric Nardelli,Eric Nardelli,,,0.470588235
2455,Philadelphia Phoenix,AUDL 2015,Nardel E,Eric Nardelli,Eric Nardelli,Nick Patel,Jared Seyler,0.571428571
2456,Philadelphia Phoenix,AUDL 2017,Nelson,Oak Nelson,Oak Nelson,Ken Wells,Charles Cannon,0.75
2457,Philadelphia Phoenix,AUDL 2015,Ng S,Stephen Ng,,,,0.285714286
2458,Philadelphia Phoenix,AUDL 2016,Nintendo,Kevin Venose,Kevin Venose,Bryant Dean,Devin Foster,0.5
2459,Philadelphia Phoenix,AUDL 2018,Nugent,Nick Nugent,Nick Nugent,Sean Mott,Casey Vaughn,0.705882353
2460,Philadelphia Phoenix,AUDL 2015,OConne J,Jimmy O'Connell,Jimmy O'Connell,Johnny Sisto,Colin Kochenash,0.52173913
2461,Philadelphia Phoenix,AUDL 2015,Palumb J,Jonathan Palumbo,Jonathan Palumbo,Sam Esser,Sam Morgan,0.5
2462,Philadelphia Phoenix,AUDL 2018,Pastor,Brandon Pastor,Brandon Pastor,James Pollard,Nick Patel,0.6
2463,Philadelphia Phoenix,AUDL 2015,Patel N,Nick Patel,Nick Patel,Stephen Ng,Matt Michelson,0.588235294
2464,Philadelphia Phoenix,AUDL 2017,Patten,Charles Patten,Charles Patten,Matt Esser,Sean Mott,0.6
2465,Philadelphia Phoenix,AUDL 2017,Paul K,Paul Klimkowski,Paul Klimkowski,Charles Cannon,,0.571428571
2466,Philadelphia Phoenix,AUDL 2015,Peck E,Ethan Peck,Ethan Peck,Sam Peezick,Nick Patel,0.5
2467,Philadelphia Phoenix,AUDL 2015,Peezic S,Sam Peezick,Sam Peezick,Eric Lu,Nick Patel,0.631578947
2468,Philadelphia Phoenix,AUDL 2016,Peezick,Sam Peezick,Sam Peezick,Alex Kadesch,,0.777777778
2469,Philadelphia Phoenix,AUDL 2018,Pollard,James Pollard,James Pollard,Miles Eckardt,Igor Smola,0.7
2470,Philadelphia Phoenix,AUDL 2017,Poole,Glenn Poole,Glenn Poole,Aaron Roberts,Colin Kochenash,0.625
2471,Philadelphia Phoenix,AUDL 2017,Quinn H,Quinn Hunziker,Quinn Hunziker,Dustin Sullivan,Alan Huels,0.666666667
2472,Philadelphia Phoenix,AUDL 2018,R. Brown,Ryan Brown,Ryan Brown,David Baer,Brice Dunn,0.777777778
2473,Philadelphia Phoenix,AUDL 2018,Reydams,Vince Reydams,Vince Reydams,Ryan Brown,Ben Davies,0.7
2474,Philadelphia Phoenix,AUDL 2016,Riggs,Riggs Mohler,Riggs Mohler,,,0.588235294
2475,Philadelphia Phoenix,AUDL 2015,Robert A,Rob Allan,Rob Allan,Aaron Roberts,Ryan Forster,0.588235294
2476,Philadelphia Phoenix,AUDL 2017,Roman,Doug Roman,Doug Roman,Ryan Brown,Ryan Forster,0.666666667
2477,Philadelphia Phoenix,AUDL 2017,Rosso,Steve Rosso,Stephen Rosso,Robert Roos,Ryan Forster,0.625
2478,Philadelphia Phoenix,AUDL 2015,Rosso S,Stephen Rosso,Stephen Rosso,Rob Allan,Johnny Sisto,0.5
2479,Philadelphia Phoenix,AUDL 2017,Ryan B,Ryan Brown,Ryan Brown,Ryan Forster,Sean Mott,0.75
2480,Philadelphia Phoenix,AUDL 2014,Ryan F,Ryan Forster,Ryan Forster,Brian T,Sean Mott,0.666666667
2481,Philadelphia Phoenix,AUDL 2018,S. Mott,Sean Mott,Sean Mott,Scott Xu,Matt Esser,0.75
2482,Philadelphia Phoenix,AUDL 2018,S. Xu,Scott Xu,Scott Xu,,,0.615384615
2483,Philadelphia Phoenix,AUDL 2016,S.Magerr,Stephen Magerr,Stephen Magerr,Brian Magerr,Matt Carter,0.636363636
2484,Philadelphia Phoenix,AUDL 2014,Sam E,Sam Esser,Sam Esser,Sam Morgan,Sean Mott,0.714285714
2485,Philadelphia Phoenix,AUDL 2014,Sam M,Sam Morgan,Sam Morgan,Sean Mott,Sam Esser,0.666666667
2486,Philadelphia Phoenix,AUDL 2016,Schlate,Stephen Schlatter,Stephen Schlatter,Stephen Ng,Sam Peezick,0.583333333
2487,Philadelphia Phoenix,AUDL 2014,Schuyler R,Schuyler Redding,Schuyler Redding,Chris Schulze,Kyle Wolf,0.769230769
2488,Philadelphia Phoenix,AUDL 2017,Scottie,Scott Xu,Scott Xu,Sean Mott,Stephen Ng,0.666666667
2489,Philadelphia Phoenix,AUDL 2014,Sean M,Sean Mott,Sean Mott,Stephen Ng,Sam Morgan,0.8
2490,Philadelphia Phoenix,AUDL 2015,Seyler J,Jared Seyler,Jared Seyler,Kyle Wolf,Stephen Ng,0.6
2491,Philadelphia Phoenix,AUDL 2016,Sharky,Zachary Eskin,Zachary Eskin,Elijah Karoly,Stephen Magerr,0.421052632
2492,Philadelphia Phoenix,AUDL 2016,Shaw,Stephen Shaw,Stephen Shaw,Stephen Magerr,,0.5
2493,Philadelphia Phoenix,AUDL 2015,Sisto J,Johnny Sisto,Johnny Sisto,Stephen Ng,Stephen Rosso,0.526315789
2494,Philadelphia Phoenix,AUDL 2017,Spiva,Nicky Spiva,Nicky Spiva,Dustin Sullivan,,0.625
2495,Philadelphia Phoenix,AUDL 2017,StNg,Stephen Ng,Stephen Ng,Scott Xu,Sean Mott,0.571428571
2496,Philadelphia Phoenix,AUDL 2015,Startz C,Casey Startzell,Casey Startzell,Ethan Fortin,Sean Mott,0.52173913
2497,Philadelphia Phoenix,AUDL 2014,Steve N,Stephen Ng,Stephen Ng,Stephen Rosso,Sean Mott,0.705882353
2498,Philadelphia Phoenix,AUDL 2014,Steve R,Steve Rosso,Stephen Rosso,Stephen Ng,Sean Mott,0.777777778
2499,Philadelphia Phoenix,AUDL 2016,Sting,Stephen Ng,Stephen Ng,Stephen Magerr,Stephen Shaw,0.533333333
2500,Philadelphia Phoenix,AUDL 2016,Strouse,Greg Strouse,Greg Strouse,Steven Broome,Stephen Ng,0.736842105
2501,Philadelphia Phoenix,AUDL 2018,Strouse,Greg Strouse,Greg Strouse,Scott Xu,Matt Esser,0.736842105
2502,Philadelphia Phoenix,AUDL 2016,Sullivan,Dustin Sullivan,Dustin Sullivan,Paul Karavayev,Brian Williams,0.695652174
2503,Philadelphia Phoenix,AUDL 2017,Sullivan,Dustin Sullivan,Dustin Sullivan,William Hoehne,Nicky Spiva,0.695652174
2504,Philadelphia Phoenix,AUDL 2016,TallPaul,Paul Karavayev,Paul Karavayev,Brian Williams,Jonathan Holloway,0.363636364
2505,Philadelphia Phoenix,AUDL 2016,Taylor,Jordan Taylor,Jordan Taylor,Kyle Wolf,Sam Morgan,0.631578947
2506,Philadelphia Phoenix,AUDL 2014,Tom A,Tom Allen,Tom Allen,,,0.714285714
2507,Philadelphia Phoenix,AUDL 2017,Trey,Trey Katzenbach,Trey Katzenbach,,,0.421052632
2508,Philadelphia Phoenix,AUDL 2018,Vaughn,Casey Vaughn,Casey Vaughn,Nick Nugent,,0.666666667
2509,Philadelphia Phoenix,AUDL 2016,Venose,Kevin Venose,Kevin Venose,Devin Foster,Ryan Forster,0.666666667
2510,Philadelphia Phoenix,AUDL 2018,Weaver,Ryan Weaver,Ryan Weaver,David Baer,Ben Davies,0.705882353
2511,Philadelphia Phoenix,AUDL 2015,Weinbe C,Charles Weinberg,Charles Weinberg,Sean Mott,Stephen Ng,0.5
2512,Philadelphia Phoenix,AUDL 2018,Wenzel,David Wenzel,David Wenzel,Mike Campanella,Ben Davies,0.666666667
2513,Philadelphia Phoenix,AUDL 2014,Will H,William Hoehne,William Hoehne,Ken Wells,Jordan Wiley,0.6
2514,Philadelphia Phoenix,AUDL 2015,Willia B,Brian Williams,Brian Williams,Eric Nardelli,Austin Bonelli,0.545454545
2515,Philadelphia Phoenix,AUDL 2016,Wolf,Kyle Wolf,Kyle Wolf,Ken Wells,,0.615384615
2516,Philadelphia Phoenix,AUDL 2015,Wolf K,Kyle Wolf,Kyle Wolf,Colin Kochenash,,0.533333333
2517,Philadelphia Phoenix,AUDL 2016,ZacSands,ZacSands ,ZacSands ,Zachary Eskin,Andrew Haviland,0.941176471
2518,Pittsburgh Thunderbirds,AUDL 2017,Akyuz T,Tarik Akyuz,Tarik Akyuz,Jimmy Towle,Alex Thomas,0.555555556
2519,Pittsburgh Thunderbirds,AUDL 2018,Angele D,David Angeletti,David Angeletti,Felipe Delgado,Alex Thomas,0.52173913
2520,Pittsburgh Thunderbirds,AUDL 2016,Bansfi J,Johnny Bansfield,Johnny Bansfield,David Vatz,Aaron Buss,0.5
2521,Pittsburgh Thunderbirds,AUDL 2015,Beards E,Ethan Beardsley,Ethan Beardsley,Max Sheppard,Brandon Thomas,0.52173913
2522,Pittsburgh Thunderbirds,AUDL 2016,Beards E,Ethan Beardsley,Ethan Beardsley,Marcus Thaw,Max Sheppard,0.52173913
2523,Pittsburgh Thunderbirds,AUDL 2017,Beards E,Ethan Beardsley,Ethan Beardsley,Jesse Evans,Max Sheppard,0.52173913
2524,Pittsburgh Thunderbirds,AUDL 2018,Beards E,Ethan Beardsley,Ethan Beardsley,Max Sheppard,Andrew Gardner,0.52173913
2525,Pittsburgh Thunderbirds,AUDL 2015,Bechis D,Dennis Bechis,Dennis Bechis,Felipe Delgado,Christian Pitts,0.571428571
2526,Pittsburgh Thunderbirds,AUDL 2015,Brenen C,Chris Brenenborg,Chris Brenenborg,Brandon Thomas,James Greeno,0.5
2527,Pittsburgh Thunderbirds,AUDL 2016,Brenen C,Chris Brenenborg,Chris Brenenborg,Carl Morgenstern,Andrew Gardner,0.5
2528,Pittsburgh Thunderbirds,AUDL 2016,Buss A,Aaron Buss,Aaron Buss,Marcus Thaw,Austin Engel,0.5
2529,Pittsburgh Thunderbirds,AUDL 2017,Buss A,Aaron Buss,Aaron Buss,Jesse Evans,,0.5
2530,Pittsburgh Thunderbirds,AUDL 2018,Buss J,John Buss,John Buss,Justin Kinkead,,0.533333333
2531,Pittsburgh Thunderbirds,AUDL 2017,Byrnes Z,Zac Byrnes,Zac Byrnes,Pat Earles,Max Thorne,0.666666667
2532,Pittsburgh Thunderbirds,AUDL 2018,Cicion R,Ryan Cicioni,Ryan Cicioni,Jordan Robarge,John Buss,0.6
