id,Teamname,Tournament,Username,PlayerName
2313,Ottawa Outlaws,AUDL 2017,Matt OB,Matt O'Brien
2314,Ottawa Outlaws,AUDL 2015,McGregoJ,Jordan McGregor
2315,Ottawa Outlaws,AUDL 2016,Mike L,Mike Lee
2316,Ottawa Outlaws,AUDL 2017,Mike L,Mike Lee
2317,Ottawa Outlaws,AUDL 2016,Nick B,Nick Boucher
2318,Ottawa Outlaws,AUDL 2017,Nick B,Nick Boucher
2319,Ottawa Outlaws,AUDL 2018,Nick B,Nick Boucher
2320,Ottawa Outlaws,AUDL 2015,OuchterA,Andrew Ouchterlony
2321,Ottawa Outlaws,AUDL 2017,Owen W,Owen Watt
2322,Ottawa Outlaws,AUDL 2016,P Mensah,Paul Mensah
2323,Ottawa Outlaws,AUDL 2016,P Renaud,Paul Renaud
2324,Ottawa Outlaws,AUDL 2018,PatrickK,Patrick Keenan
2325,Ottawa Outlaws,AUDL 2018,PatrickM,Patrick Mapp
2326,Ottawa Outlaws,AUDL 2017,Paul M,Paul Mensah
2327,Ottawa Outlaws,AUDL 2018,Paul M,Paul Mensah
2328,Ottawa Outlaws,AUDL 2017,Paul R,Paul Renaud
2329,Ottawa Outlaws,AUDL 2018,Paul R,Paul Renaud
2330,Ottawa Outlaws,AUDL 2015,PhelanL,Luke Phelan
2331,Ottawa Outlaws,AUDL 2017,Pierre L,Pierre Lemerle
2332,Ottawa Outlaws,AUDL 2015,ProulxP,Pete Proulx
2333,Ottawa Outlaws,AUDL 2015,RenaudP,Paul Renaud
2334,Ottawa Outlaws,AUDL 2015,RingB,Bryce Ring
2335,Ottawa Outlaws,AUDL 2016,Russ N,Russ Nicolls
2336,Ottawa Outlaws,AUDL 2017,Russ N,Russ Nicolls
2337,Ottawa Outlaws,AUDL 2018,Ryan W,Ryan Wallace
2338,Ottawa Outlaws,AUDL 2015,SchmidtR,Rob Schmidt
2339,Ottawa Outlaws,AUDL 2017,Scott,Scott Westwell
2340,Ottawa Outlaws,AUDL 2018,Scott G,Scott Graham
2341,Ottawa Outlaws,AUDL 2016,Scott W,Scott Westwell
2342,Ottawa Outlaws,AUDL 2018,Tait B,Tait Becke
2343,Ottawa Outlaws,AUDL 2015,TurcottD,Dan Turcotte
2344,Ottawa Outlaws,AUDL 2017,Tyler S,Tyler Sadler
2345,Ottawa Outlaws,AUDL 2018,Tyler S,Tyler Sadler
2346,Ottawa Outlaws,AUDL 2015,WayK,Kielan Way
2347,Ottawa Outlaws,AUDL 2015,WestwelS,Scott Westwell
2348,Philadelphia Phoenix,AUDL 2018,A. Miche,Allan Michel
2349,Philadelphia Phoenix,AUDL 2016,Aaron,Aaron Roberts
2350,Philadelphia Phoenix,AUDL 2017,Aaron,Aaron Roberts
2351,Philadelphia Phoenix,AUDL 2015,Allan R,Rob Allan
2352,Philadelphia Phoenix,AUDL 2015,Allen T,Tom Allen
2353,Philadelphia Phoenix,AUDL 2017,Andrew M,Andrew Manganelli
2354,Philadelphia Phoenix,AUDL 2014,Anthony B,Anthony Bushek
2355,Philadelphia Phoenix,AUDL 2017,Arcata,Mike Arcata
2356,Philadelphia Phoenix,AUDL 2018,Arcata,Mike Arcata
2357,Philadelphia Phoenix,AUDL 2018,B. Dunn,Brice Dunn
2358,Philadelphia Phoenix,AUDL 2016,BWill,Brian Williams
2359,Philadelphia Phoenix,AUDL 2018,Baer,David Baer
2360,Philadelphia Phoenix,AUDL 2018,Becker,Dustin Becker
2361,Philadelphia Phoenix,AUDL 2014,Ben B,Ben Broser
2362,Philadelphia Phoenix,AUDL 2016,Bertrand,Tom Bertrand
2363,Philadelphia Phoenix,AUDL 2017,Bobby,Robert Roos
2364,Philadelphia Phoenix,AUDL 2015,Bonell A,Austin Bonelli
2365,Philadelphia Phoenix,AUDL 2015,Brando,Brandon Pastor
2366,Philadelphia Phoenix,AUDL 2014,Brett S,Brett Sawyer
2367,Philadelphia Phoenix,AUDL 2014,Brian M,Brian Magerr
2368,Philadelphia Phoenix,AUDL 2014,Brian T,Brian T
2369,Philadelphia Phoenix,AUDL 2016,Broome,Steven Broome
2370,Philadelphia Phoenix,AUDL 2017,Brownlee,Marques Brownlee
2371,Philadelphia Phoenix,AUDL 2015,Bushek A,Anthony Bushek
2372,Philadelphia Phoenix,AUDL 2018,Campy,Mike Campanella
2373,Philadelphia Phoenix,AUDL 2017,Cannon,Charles Cannon
2374,Philadelphia Phoenix,AUDL 2016,Carter,Matt Carter
2375,Philadelphia Phoenix,AUDL 2017,Casey,Casey Startzell
2376,Philadelphia Phoenix,AUDL 2014,Casey S,Casey Startzell
2377,Philadelphia Phoenix,AUDL 2014,Chris S,Chris Schulze
2378,Philadelphia Phoenix,AUDL 2018,Ciccoron,Jordan Ciccarone
2379,Philadelphia Phoenix,AUDL 2017,Colin,Colin Kochenash
2380,Philadelphia Phoenix,AUDL 2014,Colin S,Colin Smith
2381,Philadelphia Phoenix,AUDL 2018,Damiano,Dustin Damiano
2382,Philadelphia Phoenix,AUDL 2014,Danny B,Danny Bjorkman
2383,Philadelphia Phoenix,AUDL 2014,Dave H,David Hampson
2384,Philadelphia Phoenix,AUDL 2014,Dave K,Dave Kelly
2385,Philadelphia Phoenix,AUDL 2018,Davies,Ben Davies
2386,Philadelphia Phoenix,AUDL 2016,Dean,Bryant Dean
2387,Philadelphia Phoenix,AUDL 2018,Digorgio,Nicholas DiGiorgio
2388,Philadelphia Phoenix,AUDL 2018,Dmitry S,Dmitry Suvorov
2389,Philadelphia Phoenix,AUDL 2014,Dustin S,Dustin Sullivan
2390,Philadelphia Phoenix,AUDL 2018,Dylan S,Dylan Smith
2391,Philadelphia Phoenix,AUDL 2018,E. Nard,Eric Nardelli
2392,Philadelphia Phoenix,AUDL 2018,E. Peck,Ethan Peck
2393,Philadelphia Phoenix,AUDL 2018,Eckardt,Miles Eckardt
2394,Philadelphia Phoenix,AUDL 2016,Eli,Elijah Karoly
2395,Philadelphia Phoenix,AUDL 2016,Eskin,Zachary Eskin
2396,Philadelphia Phoenix,AUDL 2015,Eskin Z,Zachary Eskin
2397,Philadelphia Phoenix,AUDL 2017,Esser,Matt Esser
2398,Philadelphia Phoenix,AUDL 2015,Esser S,Sam Esser
2399,Philadelphia Phoenix,AUDL 2014,Ethan P,Ethan Peck
2400,Philadelphia Phoenix,AUDL 2016,Flamberg,Ryan Flamberg
2401,Philadelphia Phoenix,AUDL 2015,Forste R,Ryan Forster
2402,Philadelphia Phoenix,AUDL 2016,Forster,Ryan Forster
2403,Philadelphia Phoenix,AUDL 2017,Forster,Ryan Forster
2404,Philadelphia Phoenix,AUDL 2018,Fortin,Ethan Fortin
2405,Philadelphia Phoenix,AUDL 2015,Fortin E,Ethan Fortin
2406,Philadelphia Phoenix,AUDL 2016,Foster,Ryan Forster
2407,Philadelphia Phoenix,AUDL 2014,Frank H,Frank Harris
2408,Philadelphia Phoenix,AUDL 2015,Franke G,Grant Franke
2409,Philadelphia Phoenix,AUDL 2016,Franky,Frank Harris
2410,Philadelphia Phoenix,AUDL 2015,Goldbe A,Adam Goldberg
2411,Philadelphia Phoenix,AUDL 2015,Hampso D,David Hampson
2412,Philadelphia Phoenix,AUDL 2015,Harrit C,Charles Harrity
2413,Philadelphia Phoenix,AUDL 2016,Harrity,Charles Harrity
2414,Philadelphia Phoenix,AUDL 2016,Havi,Andrew Haviland
2415,Philadelphia Phoenix,AUDL 2016,Henkel,John Henkel
2416,Philadelphia Phoenix,AUDL 2017,Hoehne,William Hoehne
2417,Philadelphia Phoenix,AUDL 2015,Hollow J,Jonathan Holloway
2418,Philadelphia Phoenix,AUDL 2016,Holloway,Jonathan Holloway
2419,Philadelphia Phoenix,AUDL 2017,Huels,Alan Huels
2420,Philadelphia Phoenix,AUDL 2018,Igor,Igor Smola
2421,Philadelphia Phoenix,AUDL 2014,Jeff K,Jeff Kiel
2422,Philadelphia Phoenix,AUDL 2014,Jonathan P,Jonathan Palumbo
2423,Philadelphia Phoenix,AUDL 2014,Jordan W,Jordan Wiley
2424,Philadelphia Phoenix,AUDL 2016,KDub,
2425,Philadelphia Phoenix,AUDL 2016,Kadesch,Alex Kadesch
2426,Philadelphia Phoenix,AUDL 2018,Katzenba,Trey Katzenbach
2427,Philadelphia Phoenix,AUDL 2017,Kdubs,Ken Wells
2428,Philadelphia Phoenix,AUDL 2014,Kenny W,Ken Wells
2429,Philadelphia Phoenix,AUDL 2016,KevO,
2430,Philadelphia Phoenix,AUDL 2015,Kochen C,Colin Kochenash
2431,Philadelphia Phoenix,AUDL 2014,Kyle W,Kyle Wolf
2432,Philadelphia Phoenix,AUDL 2018,Lamberty,Brandon  Lamberty
2433,Philadelphia Phoenix,AUDL 2015,Lambor E,Elliott Lamborn
2434,Philadelphia Phoenix,AUDL 2016,Lowy,Alex Lowy
2435,Philadelphia Phoenix,AUDL 2015,Lowy A,Alex Lowy
2436,Philadelphia Phoenix,AUDL 2015,Lu E,Eric Lu
2437,Philadelphia Phoenix,AUDL 2018,M. Esser,Matt Esser
2438,Philadelphia Phoenix,AUDL 2017,Mac,Mac Rushing
2439,Philadelphia Phoenix,AUDL 2017,Magerr,Brian Magerr
2440,Philadelphia Phoenix,AUDL 2015,Magerr B,Brian Magerr
2441,Philadelphia Phoenix,AUDL 2016,Magerrrr,Brian Magerr
2442,Philadelphia Phoenix,AUDL 2017,Martin,Greg Martin
2443,Philadelphia Phoenix,AUDL 2018,Martin,Greg Martin
2444,Philadelphia Phoenix,AUDL 2018,Masino,Colin Masino
2445,Philadelphia Phoenix,AUDL 2018,Mehta,Himalaya Mehta
2446,Philadelphia Phoenix,AUDL 2016,Merch,
2447,Philadelphia Phoenix,AUDL 2015,Michel M,Matt Michelson
2448,Philadelphia Phoenix,AUDL 2014,Mike R,Mike Reeves
2449,Philadelphia Phoenix,AUDL 2015,Morgan S,Sam Morgan
2450,Philadelphia Phoenix,AUDL 2017,Mott,Sean Mott
2451,Philadelphia Phoenix,AUDL 2015,Mott S,Sean Mott
2452,Philadelphia Phoenix,AUDL 2018,N. Patel,Nick Patel
2453,Philadelphia Phoenix,AUDL 2016,Nard,Eric Nardelli
2454,Philadelphia Phoenix,AUDL 2017,Nard,Eric Nardelli
2455,Philadelphia Phoenix,AUDL 2015,Nardel E,Eric Nardelli
2456,Philadelphia Phoenix,AUDL 2017,Nelson,Oak Nelson
2457,Philadelphia Phoenix,AUDL 2015,Ng S,Stephen Ng
2458,Philadelphia Phoenix,AUDL 2016,Nintendo,Kevin Venose
2459,Philadelphia Phoenix,AUDL 2018,Nugent,Nick Nugent
2460,Philadelphia Phoenix,AUDL 2015,OConne J,Jimmy O'Connell
2461,Philadelphia Phoenix,AUDL 2015,Palumb J,Jonathan Palumbo
2462,Philadelphia Phoenix,AUDL 2018,Pastor,Brandon Pastor
2463,Philadelphia Phoenix,AUDL 2015,Patel N,Nick Patel
2464,Philadelphia Phoenix,AUDL 2017,Patten,Charles Patten
2465,Philadelphia Phoenix,AUDL 2017,Paul K,Paul Klimkowski
2466,Philadelphia Phoenix,AUDL 2015,Peck E,Ethan Peck
2467,Philadelphia Phoenix,AUDL 2015,Peezic S,Sam Peezick
2468,Philadelphia Phoenix,AUDL 2016,Peezick,Sam Peezick
2469,Philadelphia Phoenix,AUDL 2018,Pollard,James Pollard
2470,Philadelphia Phoenix,AUDL 2017,Poole,Glenn Poole
2471,Philadelphia Phoenix,AUDL 2017,Quinn H,Quinn Hunziker
2472,Philadelphia Phoenix,AUDL 2018,R. Brown,Ryan Brown
2473,Philadelphia Phoenix,AUDL 2018,Reydams,Vince Reydams
2474,Philadelphia Phoenix,AUDL 2016,Riggs,Riggs Mohler
2475,Philadelphia Phoenix,AUDL 2015,Robert A,Rob Allan
2476,Philadelphia Phoenix,AUDL 2017,Roman,Doug Roman
2477,Philadelphia Phoenix,AUDL 2017,Rosso,Steve Rosso
2478,Philadelphia Phoenix,AUDL 2015,Rosso S,Stephen Rosso
2479,Philadelphia Phoenix,AUDL 2017,Ryan B,Ryan Brown
2480,Philadelphia Phoenix,AUDL 2014,Ryan F,Ryan Forster
2481,Philadelphia Phoenix,AUDL 2018,S. Mott,Sean Mott
2482,Philadelphia Phoenix,AUDL 2018,S. Xu,Scott Xu
2483,Philadelphia Phoenix,AUDL 2016,S.Magerr,Stephen Magerr
2484,Philadelphia Phoenix,AUDL 2014,Sam E,Sam Esser
2485,Philadelphia Phoenix,AUDL 2014,Sam M,Sam Morgan
2486,Philadelphia Phoenix,AUDL 2016,Schlate,Stephen Schlatter
2487,Philadelphia Phoenix,AUDL 2014,Schuyler R,Schuyler Redding
2488,Philadelphia Phoenix,AUDL 2017,Scottie,Scott Xu
2489,Philadelphia Phoenix,AUDL 2014,Sean M,Sean Mott
2490,Philadelphia Phoenix,AUDL 2015,Seyler J,Jared Seyler
2491,Philadelphia Phoenix,AUDL 2016,Sharky,Zachary Eskin
2492,Philadelphia Phoenix,AUDL 2016,Shaw,Stephen Shaw
2493,Philadelphia Phoenix,AUDL 2015,Sisto J,Johnny Sisto
2494,Philadelphia Phoenix,AUDL 2017,Spiva,Nicky Spiva
2495,Philadelphia Phoenix,AUDL 2017,StNg,Stephen Ng
2496,Philadelphia Phoenix,AUDL 2015,Startz C,Casey Startzell
2497,Philadelphia Phoenix,AUDL 2014,Steve N,Stephen Ng
2498,Philadelphia Phoenix,AUDL 2014,Steve R,Steve Rosso
2499,Philadelphia Phoenix,AUDL 2016,Sting,Stephen Ng
2500,Philadelphia Phoenix,AUDL 2016,Strouse,Greg Strouse
2501,Philadelphia Phoenix,AUDL 2018,Strouse,Greg Strouse
2502,Philadelphia Phoenix,AUDL 2016,Sullivan,Dustin Sullivan
2503,Philadelphia Phoenix,AUDL 2017,Sullivan,Dustin Sullivan
2504,Philadelphia Phoenix,AUDL 2016,TallPaul,Paul Karavayev
2505,Philadelphia Phoenix,AUDL 2016,Taylor,Jordan Taylor
2506,Philadelphia Phoenix,AUDL 2014,Tom A,Tom Allen
2507,Philadelphia Phoenix,AUDL 2017,Trey,Trey Katzenbach
2508,Philadelphia Phoenix,AUDL 2018,Vaughn,Casey Vaughn
2509,Philadelphia Phoenix,AUDL 2016,Venose,Kevin Venose
2510,Philadelphia Phoenix,AUDL 2018,Weaver,Ryan Weaver
2511,Philadelphia Phoenix,AUDL 2015,Weinbe C,Charles Weinberg
2512,Philadelphia Phoenix,AUDL 2018,Wenzel,David Wenzel
2513,Philadelphia Phoenix,AUDL 2014,Will H,William Hoehne
2514,Philadelphia Phoenix,AUDL 2015,Willia B,Brian Williams
2515,Philadelphia Phoenix,AUDL 2016,Wolf,Kyle Wolf
2516,Philadelphia Phoenix,AUDL 2015,Wolf K,Kyle Wolf
2517,Philadelphia Phoenix,AUDL 2016,ZacSands,Zac Sands
2518,Pittsburgh Thunderbirds,AUDL 2017,Akyuz T,Tarik Akyuz
2519,Pittsburgh Thunderbirds,AUDL 2018,Angele D,David Angeletti
2520,Pittsburgh Thunderbirds,AUDL 2016,Bansfi J,Johnny Bansfield
2521,Pittsburgh Thunderbirds,AUDL 2015,Beards E,Ethan Beardsley
2522,Pittsburgh Thunderbirds,AUDL 2016,Beards E,Ethan Beardsley
2523,Pittsburgh Thunderbirds,AUDL 2017,Beards E,Ethan Beardsley
2524,Pittsburgh Thunderbirds,AUDL 2018,Beards E,Ethan Beardsley
2525,Pittsburgh Thunderbirds,AUDL 2015,Bechis D,Dennis Bechis
2526,Pittsburgh Thunderbirds,AUDL 2015,Brenen C,Chris Brenenborg
2527,Pittsburgh Thunderbirds,AUDL 2016,Brenen C,Chris Brenenborg
2528,Pittsburgh Thunderbirds,AUDL 2016,Buss A,Aaron Buss
2529,Pittsburgh Thunderbirds,AUDL 2017,Buss A,Aaron Buss
2530,Pittsburgh Thunderbirds,AUDL 2018,Buss J,John Buss
2531,Pittsburgh Thunderbirds,AUDL 2017,Byrnes Z,Zac Byrnes
2532,Pittsburgh Thunderbirds,AUDL 2018,Cicion R,Ryan Cicioni
2533,Pittsburgh Thunderbirds,AUDL 2016,Cihon M,Mitch Cihon
2534,Pittsburgh Thunderbirds,AUDL 2018,Cooper M,Myles Cooper
2535,Pittsburgh Thunderbirds,AUDL 2017,Crowe- A,Alijah Crowe
2536,Pittsburgh Thunderbirds,AUDL 2015,DeAmic J,Jon DeAmicis
2537,Pittsburgh Thunderbirds,AUDL 2016,DeAmic J,Jon DeAmicis
2538,Pittsburgh Thunderbirds,AUDL 2017,DeAmic J,Jon DeAmicis
2539,Pittsburgh Thunderbirds,AUDL 2018,DeAmic J,Jon DeAmicis
2540,Pittsburgh Thunderbirds,AUDL 2015,DeGiro T,Tyler DeGirolamo
2541,Pittsburgh Thunderbirds,AUDL 2017,DeGiro T,Tyler DeGirolamo
2542,Pittsburgh Thunderbirds,AUDL 2015,Delgad F,Felipe Delgado
2543,Pittsburgh Thunderbirds,AUDL 2018,Delgad F,Felipe Delgado
2544,Pittsburgh Thunderbirds,AUDL 2017,Devarj V,Vivek Devaraj
2545,Pittsburgh Thunderbirds,AUDL 2018,Diatta M,Mohamadou Diatta
2546,Pittsburgh Thunderbirds,AUDL 2015,Dulabo R,Rob Dulabon
2547,Pittsburgh Thunderbirds,AUDL 2016,Dulabo R,Rob Dulabon
2548,Pittsburgh Thunderbirds,AUDL 2015,Earles P,Pat Earles
2549,Pittsburgh Thunderbirds,AUDL 2016,Earles P,Pat Earles
2550,Pittsburgh Thunderbirds,AUDL 2017,Earles P,Pat Earles
2551,Pittsburgh Thunderbirds,AUDL 2017,Edmond T,Thomas Edmonds
2552,Pittsburgh Thunderbirds,AUDL 2016,Engel A,Austin Engel
2553,Pittsburgh Thunderbirds,AUDL 2017,Evans J,Jesse Evans
2554,Pittsburgh Thunderbirds,AUDL 2015,Fedore M,Mark Fedorenko
2555,Pittsburgh Thunderbirds,AUDL 2016,Fedore M,Mark Fedorenko
2556,Pittsburgh Thunderbirds,AUDL 2017,Fedore M,Mark Fedorenko
2557,Pittsburgh Thunderbirds,AUDL 2018,Fedore M,Mark Fedorenko
2558,Pittsburgh Thunderbirds,AUDL 2017,Furdel K,Kenny Furdella
2559,Pittsburgh Thunderbirds,AUDL 2018,Furdel K,Kenny Furdella
2560,Pittsburgh Thunderbirds,AUDL 2017,Gardne A,Andrew Gardner
2561,Pittsburgh Thunderbirds,AUDL 2018,Gardne A,Andrew Gardner
2562,Pittsburgh Thunderbirds,AUDL 2016,Gardner,Andrew Gardner
2563,Pittsburgh Thunderbirds,AUDL 2017,Giglio N,Nick Gigliotti
2564,Pittsburgh Thunderbirds,AUDL 2018,Graber C,Chris Graber
2565,Pittsburgh Thunderbirds,AUDL 2015,Greeno J,James Greeno
2566,Pittsburgh Thunderbirds,AUDL 2016,Hammon P,Pat Hammonds
2567,Pittsburgh Thunderbirds,AUDL 2017,Hammon P,Pat Hammonds
2568,Pittsburgh Thunderbirds,AUDL 2018,Hammon P,Pat Hammonds
2569,Pittsburgh Thunderbirds,AUDL 2016,Hartl- K,K Hartl
2570,Pittsburgh Thunderbirds,AUDL 2016,Haser,Nick Haser
2571,Pittsburgh Thunderbirds,AUDL 2015,Haser N,Nick Haser
2572,Pittsburgh Thunderbirds,AUDL 2016,Haser- N,Nick Haser
2573,Pittsburgh Thunderbirds,AUDL 2017,Heffer J,Jack Hefferon
2574,Pittsburgh Thunderbirds,AUDL 2018,Heffer J,Jack Hefferon
2575,Pittsburgh Thunderbirds,AUDL 2016,Highsm J,James Highsmith
2576,Pittsburgh Thunderbirds,AUDL 2015,Hritz M,Mark Hritz
2577,Pittsburgh Thunderbirds,AUDL 2016,Ismith,Isaac Smith
2578,Pittsburgh Thunderbirds,AUDL 2015,Kaczma N,Nick Kaczmarek
2579,Pittsburgh Thunderbirds,AUDL 2016,Kaczma N,Nick Kaczmarek
2580,Pittsburgh Thunderbirds,AUDL 2018,Kahn A,Anthony Kahn
2581,Pittsburgh Thunderbirds,AUDL 2018,Kincai J,Justin Kinkead
2582,Pittsburgh Thunderbirds,AUDL 2016,Kinkai J,Justin Kinkead
2583,Pittsburgh Thunderbirds,AUDL 2016,Kunsa T,Tyler Kunsa
2584,Pittsburgh Thunderbirds,AUDL 2016,Marmen J,Joe Marmerstein
2585,Pittsburgh Thunderbirds,AUDL 2017,Marmer J,Joe Marmerstein
2586,Pittsburgh Thunderbirds,AUDL 2015,Mast J,Jon Mast
2587,Pittsburgh Thunderbirds,AUDL 2017,Mast J,Jon Mast
2588,Pittsburgh Thunderbirds,AUDL 2018,Mast J,Jon Mast
2589,Pittsburgh Thunderbirds,AUDL 2016,Mast- J,Jon Mast
2590,Pittsburgh Thunderbirds,AUDL 2017,Maxsta X,Xavier Maxstadt
2591,Pittsburgh Thunderbirds,AUDL 2018,May S,Steve May
2592,Pittsburgh Thunderbirds,AUDL 2018,McMull P,Patrick McMullen
2593,Pittsburgh Thunderbirds,AUDL 2015,Mogiel S,Steve Mogielski
2594,Pittsburgh Thunderbirds,AUDL 2017,Mogiel S,Steve Mogielski
2595,Pittsburgh Thunderbirds,AUDL 2016,Moglie S,Steve Mogielski
2596,Pittsburgh Thunderbirds,AUDL 2016,Morgen C,Carl Morgenstern
2597,Pittsburgh Thunderbirds,AUDL 2017,Morgen C,Carl Morgenstern
2598,Pittsburgh Thunderbirds,AUDL 2016,Ogren M,Mike Ogren
2599,Pittsburgh Thunderbirds,AUDL 2015,Pannon M,Mike Pannone
2600,Pittsburgh Thunderbirds,AUDL 2016,Pannon M,Mike Pannone
2601,Pittsburgh Thunderbirds,AUDL 2016,Peach,
2602,Pittsburgh Thunderbirds,AUDL 2016,Peters E,Eddie Peters
2603,Pittsburgh Thunderbirds,AUDL 2018,Peters E,Eddie Peters
2604,Pittsburgh Thunderbirds,AUDL 2015,Pitts C,Christian Pitts
2605,Pittsburgh Thunderbirds,AUDL 2015,RaniiD M,Marcus Ranii-Dropcho
2606,Pittsburgh Thunderbirds,AUDL 2018,Raslan A,Adnan Raslan
2607,Pittsburgh Thunderbirds,AUDL 2016,Red,
2608,Pittsburgh Thunderbirds,AUDL 2015,Repper A,Anson Reppermund
2609,Pittsburgh Thunderbirds,AUDL 2016,Repper A,Anson Reppermund
2610,Pittsburgh Thunderbirds,AUDL 2017,Repper A,Anson Reppermund
2611,Pittsburgh Thunderbirds,AUDL 2018,Repper S,Shayna Reppermund
2612,Pittsburgh Thunderbirds,AUDL 2017,Robarg J,Jordan Robarge
2613,Pittsburgh Thunderbirds,AUDL 2018,Robarg J,Jordan Robarge
2614,Pittsburgh Thunderbirds,AUDL 2018,Robin- N,Noah Robinson
2615,Pittsburgh Thunderbirds,AUDL 2018,Rosen L,Liam Rosen
2616,Pittsburgh Thunderbirds,AUDL 2017,Rovner J,Jake Rovner
2617,Pittsburgh Thunderbirds,AUDL 2015,Saul I,Isaac Saul
2618,Pittsburgh Thunderbirds,AUDL 2016,Saul I,Isaac Saul
2619,Pittsburgh Thunderbirds,AUDL 2015,Schure S,Sam Schurer
2620,Pittsburgh Thunderbirds,AUDL 2015,Sheppa M,Max Sheppard
2621,Pittsburgh Thunderbirds,AUDL 2016,Sheppa M,Max Sheppard
2622,Pittsburgh Thunderbirds,AUDL 2017,Sheppa M,Max Sheppard
2623,Pittsburgh Thunderbirds,AUDL 2018,Sheppa M,Max Sheppard
2624,Pittsburgh Thunderbirds,AUDL 2015,Shultz D,Darren Shultz
2625,Pittsburgh Thunderbirds,AUDL 2016,Slevi- J,
2626,Pittsburgh Thunderbirds,AUDL 2015,Slevin J,Jack Slevin
2627,Pittsburgh Thunderbirds,AUDL 2017,Slevin J,Jack Slevin
2628,Pittsburgh Thunderbirds,AUDL 2017,Smith I,Isaac Smith
2629,Pittsburgh Thunderbirds,AUDL 2016,Smith J,Jacob Smith
2630,Pittsburgh Thunderbirds,AUDL 2016,Thaw M,Marcus Thaw
2631,Pittsburgh Thunderbirds,AUDL 2016,Thomas A,Alex Thomas
2632,Pittsburgh Thunderbirds,AUDL 2017,Thomas A,Alex Thomas
2633,Pittsburgh Thunderbirds,AUDL 2018,Thomas A,Alex Thomas
2634,Pittsburgh Thunderbirds,AUDL 2015,Thomas B,Brandon Thomas
2635,Pittsburgh Thunderbirds,AUDL 2015,Thorn- M,Max Thorne
2636,Pittsburgh Thunderbirds,AUDL 2015,Thorne A,Alex Thorne
2637,Pittsburgh Thunderbirds,AUDL 2016,Thorne A,Alex Thorne
2638,Pittsburgh Thunderbirds,AUDL 2015,Thorne M,Max Thorne
2639,Pittsburgh Thunderbirds,AUDL 2017,Thorne M,Max Thorne
2640,Pittsburgh Thunderbirds,AUDL 2017,Towle J,Jimmy Towle
2641,Pittsburgh Thunderbirds,AUDL 2018,Towle J,Jimmy Towle
2642,Pittsburgh Thunderbirds,AUDL 2016,Towle- J,Jimmy Towle
2643,Pittsburgh Thunderbirds,AUDL 2016,Tranq- D,Dillon Tranquillo
2644,Pittsburgh Thunderbirds,AUDL 2017,Tranqu D,Dillon Tranquillo
2645,Pittsburgh Thunderbirds,AUDL 2018,Tranqu D,Dillon Tranquillo
2646,Pittsburgh Thunderbirds,AUDL 2018,Tranqu V,Vince Tranquillo
2647,Pittsburgh Thunderbirds,AUDL 2015,Trimbl S,Scott Trimble
2648,Pittsburgh Thunderbirds,AUDL 2016,Trimbl S,Scott Trimble
2649,Pittsburgh Thunderbirds,AUDL 2017,Trimbl S,Scott Trimble
2650,Pittsburgh Thunderbirds,AUDL 2018,Trimbl S,Scott Trimble
2651,Pittsburgh Thunderbirds,AUDL 2017,Tsung J,Josh Tsung
2652,Pittsburgh Thunderbirds,AUDL 2016,VanDu- S,Sam VanDusen
2653,Pittsburgh Thunderbirds,AUDL 2017,VanDus S,Sam VanDusen
2654,Pittsburgh Thunderbirds,AUDL 2018,VanDus S,Sam VanDusen
2655,Pittsburgh Thunderbirds,AUDL 2015,VanNes M,Michael Van Ness
2656,Pittsburgh Thunderbirds,AUDL 2015,Vatz D,David Vatz
2657,Pittsburgh Thunderbirds,AUDL 2016,Vatz D,David Vatz
2658,Pittsburgh Thunderbirds,AUDL 2017,Vatz D,David Vatz
2659,Pittsburgh Thunderbirds,AUDL 2018,Vatz D,David Vatz
2660,Pittsburgh Thunderbirds,AUDL 2015,Watson A,Aaron Watson
2661,Pittsburgh Thunderbirds,AUDL 2016,Watson A,Aaron Watson
2662,Pittsburgh Thunderbirds,AUDL 2017,Watson A,Aaron Watson
2663,Pittsburgh Thunderbirds,AUDL 2018,Watt O,Owen Watt
2664,Pittsburgh Thunderbirds,AUDL 2015,Wissel T,Tad Wissel
2665,Pittsburgh Thunderbirds,AUDL 2016,Wissel T,Tad Wissel
2666,Pittsburgh Thunderbirds,AUDL 2017,Wissel T,Tad Wissel
2667,Pittsburgh Thunderbirds,AUDL 2016,Wood C,C Wood
2668,Pittsburgh Thunderbirds,AUDL 2015,Zarobi E,Eric Zarobilia
2669,Raleigh Flyers,AUDL 2015,Allen J,Justin Allen
2670,Raleigh Flyers,AUDL 2016,Allen J,Justin Allen
2671,Raleigh Flyers,AUDL 2016,Allen K,Kiron Allen
2672,Raleigh Flyers,AUDL 2017,AllenJus,Justin Allen
2673,Raleigh Flyers,AUDL 2018,AllenJus,Justin Allen
2674,Raleigh Flyers,AUDL 2017,AllenKir,Kiron Allen
2675,Raleigh Flyers,AUDL 2018,AllenKir,Kiron Allen
2676,Raleigh Flyers,AUDL 2016,Baer M,Xavier Maxstadt
2677,Raleigh Flyers,AUDL 2018,BallMike,Mike Ball
2678,Raleigh Flyers,AUDL 2016,Bender J,J Bender
2679,Raleigh Flyers,AUDL 2015,Bender S,Ben Snell
2680,Raleigh Flyers,AUDL 2016,Bender S,J Bender
2681,Raleigh Flyers,AUDL 2017,BodeMatt,Matt Bode
